OBJECTID,BIOMASS_GRID_ID,MNCPL_SOLID_WASTE_TOTAL_VOL,MNCPL_SOLID_WASTE_ORGANIC_VOL,MNCPL_SOLID_WASTE_PAPER_VOL
1192,53629,3262.850131,1305.140052,848.341034
1193,53321,1633.85583,653.5423318,424.8025157
1194,53322,3693.861632,1477.544653,960.4040243
1195,53325,202.7195599,81.08782397,52.70708558
1196,52361,378.7129154,151.4851662,98.46535801
1197,52364,581.1712041,232.4684817,151.1045131
1198,52013,270.158398,108.0633592,70.24118349
1199,52014,0.023626453,0.009450581,0.006142878
1200,52020,3642.070813,1456.828325,946.9384113
1201,52027,158.0124011,63.20496045,41.08322429
1202,51669,182.7875628,73.11502513,47.52476633
1203,49474,712.9805067,285.1922027,185.3749317
1204,54246,233.1102111,93.24408443,60.60865488
1205,53675,377.1868847,150.8747539,98.06859001
1206,52725,1712.08549,684.834196,445.1422274
1207,52399,875.1377803,350.0551121,227.5358229
1208,51709,187.0435094,74.81740374,48.63131243
1209,49489,219.2063279,87.68253117,56.99364526
1210,47939,2306.812387,922.7249548,599.7712206
1211,47941,87.10943943,34.84377577,22.64845425
1212,47942,517.8970485,207.1588194,134.6532326
1213,47540,2319.731685,927.8926739,603.130238
1214,47541,366.0130356,146.4052142,95.16338926
1215,47542,170.7082187,68.28328746,44.38413685
1216,47144,0.015749631,0.006299852,0.004094904
1217,46738,602.7206886,241.0882754,156.707379
1218,46336,297.191606,118.8766424,77.26981757
1219,46337,3188.195224,1275.27809,828.9307583
1220,44692,337.3907631,134.9563053,87.72159842
1221,44693,135.8355364,54.33421456,35.31723946
1222,43874,1018.760235,407.504094,264.8776611
1223,43465,1504.49604,601.7984162,391.1689705
1224,43466,5.528602913,2.211441165,1.437436757
1225,40957,649.0211456,259.6084582,168.7454978
1226,53676,446.3652001,178.54608,116.054952
1227,53370,248.966773,99.58670918,64.73136097
1228,53371,4671.112347,1868.444939,1214.48921
1229,53372,51110.99167,20444.39667,13288.85784
1230,53058,2520.555437,1008.222175,655.3444137
1231,53059,16578.35292,6631.34117,4310.37176
1232,53060,15795.37143,6318.148574,4106.796573
1233,53061,3819.083414,1527.633366,992.9616877
1234,53062,419.7891144,167.9156457,109.1451697
1235,52736,227.206213,90.8824852,59.07361538
1236,52737,5.629483053,2.251793221,1.463665594
1237,52738,791.3879917,316.5551967,205.7608779
1238,52739,691.8174949,276.726998,179.8725487
1239,52413,436.1031523,174.4412609,113.3868196
1240,52414,1104.052068,441.6208273,287.0535378
1241,52416,2637.272046,1054.908818,685.6907319
1242,52417,95.16522091,38.06608836,24.74295744
1243,52080,366.4938802,146.5975521,95.28840885
1244,51384,213.6500906,85.46003624,55.54902356
1245,51385,104.586478,41.83459121,27.19248429
1246,51028,0.602620205,0.241048082,0.156681253
1247,51029,28.88060441,11.55224176,7.508957147
1248,50662,1391.19579,556.4783159,361.7109053
1249,50665,188.340635,75.336254,48.9685651
1250,50666,14.17956953,5.671827811,3.686688077
1251,50294,149.9758944,59.99035775,38.99373254
1252,50295,878.3866681,351.3546672,228.3805337
1253,49526,649.1355658,259.6542263,168.7752471
1254,49527,919.1406969,367.6562788,238.9765812
1255,49529,215.7787027,86.31148108,56.1024627
1256,49530,487.3803283,194.9521313,126.7188854
1257,49134,370.4883929,148.1953572,96.32698215
1258,49148,35.50355411,14.20142164,9.230924068
1259,48743,416.6021182,166.6408473,108.3165507
1260,48753,1620.93446,648.373784,421.4429596
1261,48754,1403.854302,561.541721,365.0021186
1262,48351,0.197503939,0.079001575,0.051351024
1263,48352,749.5479999,299.8191999,194.88248
1264,48357,307.331158,122.9324632,79.90610107
1265,48358,31.41403124,12.56561249,8.167648121
1266,48359,487.8252527,195.1301011,126.8345657
1267,48361,405.1506566,162.0602626,105.3391707
1268,47943,325.8110516,130.3244206,84.71087341
1269,47960,4554.214775,1821.68591,1184.095842
1270,47961,976.3176756,390.5270702,253.8425957
1271,47965,669.1451844,267.6580738,173.9777479
1272,47966,27.96749203,11.18699681,7.271547927
1273,47546,623.2280002,249.2912001,162.0392801
1274,47549,2601.57215,1040.62886,676.4087589
1275,47552,1983.263202,793.3052806,515.6484324
1276,47150,7074.021121,2829.608448,1839.245491
1277,47153,7503.901473,3001.560589,1951.014383
1278,47154,22110.52637,8844.21055,5748.736857
1279,47155,3911.925205,1564.770082,1017.100553
1280,47156,2668.748288,1067.499315,693.8745549
1281,46747,562.5835323,225.0334129,146.2717184
1282,46749,762.5987392,305.0394957,198.2756722
1283,46750,509.7918535,203.9167414,132.5458819
1284,46358,719.3509195,287.7403678,187.0312391
1285,45955,339.3628479,135.7451392,88.23434045
1286,45552,70.41750777,28.16700311,18.30855202
1287,45553,343.472495,137.388998,89.3028487
1288,45146,160.8889588,64.35558353,41.83112929
1289,95993,1021.466908,408.5867631,265.581396
1290,44737,1176.297082,470.5188328,305.8372413
1291,96004,511.594292,204.6377168,133.0145159
1292,44327,9909.626543,3963.850617,2576.502901
1293,96014,652.1459479,260.8583792,169.5579465
1294,96015,771.1699555,308.4679822,200.5041884
1295,43915,369.4220539,147.7688216,96.04973402
1296,96030,1266.620051,506.6480204,329.3212133
1297,96077,535.9021991,214.3608796,139.3345718
1298,96104,289.873986,115.9495944,75.36723637
1299,40999,2167.242213,866.8968851,563.4829753
1300,96119,1806.073088,722.4292353,469.5790029
1301,96138,3520.61983,1408.247932,915.3611559
1302,58448,119.533935,47.813574,31.0788231
1303,58382,718.1024017,287.2409607,186.7066245
1304,95479,1.52241963,0.608967852,0.395829104
1305,95481,666.2374268,266.4949707,173.221731
1306,58242,0.089103604,0.035641442,0.023166937
1307,58165,724.949093,289.9796372,188.4867642
1308,58166,580.0400575,232.016023,150.8104149
1309,58168,396.6247984,158.6499194,103.1224476
1310,58169,617.9884694,247.1953878,160.6770021
1311,95488,5280.812258,2112.324903,1373.011187
1312,95489,433.5718214,173.4287286,112.7286736
1313,58084,240.3534647,96.14138587,62.49190082
1314,58089,5412.449149,2164.97966,1407.236779
1315,58090,3519.173292,1407.669317,914.985056
1316,57998,2704.466523,1081.786609,703.161296
1317,57999,504.9504111,201.9801644,131.2871069
1318,58007,709.1881489,283.6752596,184.3889187
1319,57908,2003.820223,801.5280894,520.9932581
1320,57909,633.0867956,253.2347182,164.6025669
1321,57910,83.70309067,33.48123627,21.76280357
1322,57911,1202.609977,481.0439907,312.678594
1323,57917,8.852884655,3.541153862,2.30175001
1324,57919,46.22331613,18.48932645,12.01806219
1325,57920,444.517695,177.807078,115.5746007
1326,57921,139.3915901,55.75663602,36.24181341
1327,57815,3875.208718,1550.083487,1007.554267
1328,57817,361.1195517,144.4478207,93.89108343
1329,57821,679.2354674,271.694187,176.6012215
1330,57824,3539.193925,1415.67757,920.1904205
1331,57825,8951.235614,3580.494246,2327.32126
1332,57826,24.6516388,9.86065552,6.409426088
1333,57828,263.5847271,105.4338909,68.53202906
1334,57829,13.27876373,5.311505493,3.45247857
1335,57831,422.7158295,169.0863318,109.9061157
1336,57713,4407.681644,1763.072658,1145.997228
1337,57714,3125.832,1250.3328,812.71632
1338,57715,3235.166725,1294.06669,841.1433485
1339,57716,473.1470286,189.2588114,123.0182274
1340,57724,5607.774019,2243.109608,1458.021245
1341,57725,9885.696735,3954.278694,2570.281151
1342,57726,1393.466611,557.3866445,362.3013189
1343,57727,1431.129776,572.4519102,372.0937416
1344,57728,1222.473048,488.9892192,317.8429925
1345,57730,1606.658265,642.6633061,417.731149
1346,57733,257.6561718,103.0624687,66.99060467
1347,57606,253.4155152,101.3662061,65.88803395
1348,57607,359.490623,143.7962492,93.46756198
1349,57608,124.2302143,49.69208572,32.29985572
1350,57609,267.9898285,107.1959314,69.67735541
1351,57610,536.3900316,214.5560126,139.4614082
1352,57613,1224.992379,489.9969518,318.4980187
1353,57614,4210.866282,1684.346513,1094.825233
1354,57615,18333.73771,7333.495084,4766.771805
1355,57616,48549.02488,19419.60995,12622.74647
1356,57617,9259.683072,3703.873229,2407.517599
1357,57618,17365.73465,6946.293859,4515.091008
1358,57619,1712.026969,684.8107875,445.1270119
1359,57621,138.7050447,55.48201789,36.06331163
1360,57622,2980.489851,1192.19594,774.9273612
1361,57623,366.4654806,146.5861922,95.28102496
1362,57624,539.4983755,215.7993502,140.2695776
1363,95504,123.7791733,49.51166931,32.18258505
1364,57495,447.4592356,178.9836942,116.3394012
1365,57498,3044.333169,1217.733268,791.5266241
1366,57499,790.0376316,316.0150526,205.4097842
1367,57503,6974.241694,2789.696678,1813.302841
1368,57504,38452.4886,15380.99544,9997.647035
1369,57505,54376.59663,21750.63865,14137.91512
1370,57506,33908.98508,13563.59403,8816.336121
1371,57507,48570.6612,19428.26448,12628.37191
1372,57508,8907.134407,3562.853763,2315.854946
1373,57509,17774.46167,7109.784669,4621.360035
1374,57510,8419.541086,3367.816434,2189.080682
1375,57511,1.12494E-05,4.49976E-06,2.92484E-06
1376,57512,2350.06391,940.0255638,611.0166165
1377,57513,561.6359179,224.6543671,146.0253386
1378,57514,3386.213778,1354.485511,880.4155823
1379,57519,308.9069987,123.5627995,80.31581967
1380,57386,3360.796124,1344.318449,873.8069921
1381,57387,25.97042111,10.38816844,6.752309487
1382,57388,117.1513401,46.86053603,30.45934842
1383,57389,2889.897321,1155.958928,751.3733034
1384,57390,66707.80146,26683.12058,17344.02838
1385,57391,89294.77216,35717.90886,23216.64076
1386,57392,94372.66014,37749.06406,24536.89164
1387,57393,64145.87409,25658.34964,16677.92726
1388,57394,43871.19742,17548.47897,11406.51133
1389,57395,25892.39833,10356.95933,6732.023566
1390,57396,3046.945486,1218.778195,792.2058264
1391,57397,125.9343571,50.37374282,32.74293283
1392,57398,557.701031,223.0804124,145.002268
1393,57399,97.84501978,39.13800791,25.43970514
1394,57400,1540.988467,616.3953866,400.6570013
1395,57407,851.8300533,340.7320213,221.4758139
1396,57271,442.2930479,176.9172191,114.9961924
1397,57272,3320.196499,1328.078599,863.2510896
1398,57273,15497.59204,6199.036817,4029.373931
1399,57274,63427.92411,25371.16965,16491.26027
1400,57275,74101.80252,29640.72101,19266.46866
1401,57276,88524.36899,35409.7476,23016.33594
1402,57277,72051.89023,28820.75609,18733.49146
1403,57278,38446.46981,15378.58793,9996.082151
1404,57279,12082.35944,4832.943777,3141.413455
1405,57280,800.473822,320.1895288,208.1231937
1406,57281,1573.04406,629.2176241,408.9914556
1407,57282,380.5524243,152.2209697,98.94363031
1408,57283,19056.63793,7622.655173,4954.725862
1409,57284,875.2057955,350.0823182,227.5535068
1410,57285,1037.148249,414.8592995,269.6585447
1411,57287,14.41465463,5.765861851,3.747810203
1412,57288,6364.425736,2545.770294,1654.750691
1413,57291,1262.562932,505.025173,328.2663624
1414,57149,201.8092012,80.72368047,52.4703923
1415,57150,23455.50659,9382.202636,6098.431714
1416,57151,10887.86624,4355.146496,2830.845222
1417,57152,15680.41921,6272.167685,4076.908995
1418,57153,38183.05974,15273.22389,9927.595531
1419,57154,54962.24944,21984.89978,14290.18486
1420,57155,23127.94647,9251.178588,6013.266082
1421,57156,13898.68671,5559.474685,3613.658545
1422,57157,12059.76513,4823.906053,3135.538934
1423,57158,705.1629351,282.065174,183.3423631
1424,57159,1387.583388,555.0333554,360.771681
1425,57160,79.81009836,31.92403934,20.75062557
1426,57161,1790.539665,716.2158661,465.540313
1427,57162,135.2508327,54.10033309,35.16521651
1428,57166,815.0272216,326.0108887,211.9070776
1429,57167,6746.028749,2698.4115,1753.967475
1430,57022,2262.112971,904.8451883,588.1493724
1431,57023,3639.173775,1455.66951,946.1851815
1432,57024,826.3827126,330.553085,214.8595053
1433,57025,11645.19885,4658.079542,3027.751702
1434,57026,32566.77142,13026.70857,8467.360568
1435,57027,26639.89769,10655.95908,6926.3734
1436,57028,17299.67926,6919.871705,4497.916608
1437,57031,3933.998323,1573.599329,1022.839564
1438,57032,13170.7733,5268.309319,3424.401057
1439,57035,303.4007956,121.3603182,78.88420686
1440,57037,641.6426867,256.6570747,166.8270985
1441,57039,1601.268282,640.5073127,416.3297533
1442,57040,33502.05677,13400.82271,8710.534759
1443,57041,7036.382895,2814.553158,1829.459553
1444,56886,604.6799836,241.8719935,157.2167957
1445,56888,815.9060071,326.3624028,212.1355619
1446,56889,2367.60709,947.042836,615.5778434
1447,56890,1563.200773,625.2803092,406.432201
1448,56891,173.3449921,69.33799682,45.06969794
1449,56893,1254.634351,501.8537404,326.2049313
1450,56894,460.4975196,184.1990078,119.7293551
1451,56895,6190.191397,2476.076559,1609.449763
1452,56896,5130.370353,2052.148141,1333.896292
1453,56901,562.2874949,224.914998,146.1947487
1454,56902,1441.297806,576.5191224,374.7374296
1455,56903,253.9594943,101.5837977,66.02946852
1456,56907,126.9391524,50.77566096,33.00417962
1457,56908,2716.150061,1086.460024,706.1990159
1458,56909,1156.864113,462.745645,300.7846693
1459,56910,473.1114591,189.2445836,123.0089794
1460,56739,1124.636696,449.8546785,292.405541
1461,56741,8.401756053,3.360702421,2.184456574
1462,56746,877.1198804,350.8479521,228.0511689
1463,56747,681.5317157,272.6126863,177.1982461
1464,56748,2008.186841,803.2747366,522.1285788
1465,56749,3570.0682,1428.02728,928.2177319
1466,56750,2387.431482,954.972593,620.7321854
1467,56758,517.8284353,207.1313741,134.6353932
1468,56759,523.115394,209.2461576,136.0100024
1469,56760,1616.634068,646.6536273,420.3248578
1470,56763,1021.533272,408.6133088,265.5986507
1471,56575,342.8311411,137.1324564,89.13609669
1472,56576,2.122161387,0.848864555,0.551761961
1473,56583,311.5989841,124.6395936,81.01573586
1474,56584,984.2520797,393.7008319,255.9055407
1475,56585,3781.271138,1512.508455,983.1304959
1476,56586,12133.59031,4853.436124,3154.733481
1477,56587,321.3392652,128.5357061,83.54820896
1478,56588,2971.554081,1188.621632,772.604061
1479,56593,3234.267299,1293.70692,840.9094978
1480,56594,2608.405997,1043.362399,678.1855592
1481,56409,241.7542704,96.70170814,62.85611029
1482,56415,539.2442627,215.6977051,140.2035083
1483,56416,55.08972099,22.0358884,14.32332746
1484,56417,1274.034749,509.6138996,331.2490347
1485,56418,8778.204196,3511.281678,2282.333091
1486,56419,208.0938906,83.23755624,54.10441155
1487,56423,13966.87125,5586.748499,3631.386524
1488,56424,5842.262019,2336.904808,1518.988125
1489,56426,208.7033359,83.48133437,54.26286734
1490,56427,453.0533795,181.2213518,117.7938787
1491,56428,1471.285466,588.5141864,382.5342212
1492,56436,382.9105798,153.1642319,99.55675076
1493,56232,35.60363038,14.24145215,9.2569439
1494,56238,513.7028901,205.481156,133.5627514
1495,56243,340.9984262,136.3993705,88.65959081
1496,56247,425.1518473,170.0607389,110.5394803
1497,56249,262.2713132,104.9085253,68.19054142
1498,56250,0.143224075,0.05728963,0.037238259
1499,56259,1437.220423,574.8881691,373.6773099
1500,56038,473.7266156,189.4906463,123.1689201
1501,56054,598.9986721,239.5994688,155.7396547
1502,56057,547.9868791,219.1947517,142.4765886
1503,56062,392.703956,157.0815824,102.1030286
1504,56063,0.140734014,0.056293606,0.036590844
1505,56065,182.8063979,73.12255918,47.52966346
1506,56066,1121.265453,448.5061811,291.5290177
1507,55867,173.1665997,69.26663989,45.02331593
1508,55868,1408.910928,563.5643714,366.3168414
1509,55870,1655.569237,662.2276947,430.4480015
1510,55872,78.08091093,31.23236437,20.30103684
1511,55875,5900.945086,2360.378034,1534.245722
1512,55876,8965.560694,3586.224278,2331.045781
1513,55880,419.8022334,167.9208934,109.1485807
1514,55881,212.1948394,84.87793576,55.17065824
1515,55668,336.0624179,134.4249672,87.37622867
1516,55669,13.41922955,5.367691821,3.488999684
1517,55672,917.7035484,367.0814194,238.6029226
1518,55673,14952.89929,5981.159716,3887.753816
1519,55674,422.6612306,169.0644922,109.8919199
1520,55677,383.6740336,153.4696134,99.75524874
1521,55679,1537.677436,615.0709742,399.7961333
1522,55683,1015.921406,406.3685623,264.1395655
1523,55689,509.0420903,203.6168361,132.3509435
1524,55463,269.9314039,107.9725616,70.18216502
1525,55469,18.28239755,7.312959019,4.753423362
1526,55472,229.2766812,91.71067248,59.61193711
1527,55473,829.8064067,331.9225627,215.7496657
1528,55474,25100.92876,10040.3715,6526.241478
1529,55475,542.586025,217.03441,141.0723665
1530,55480,2303.448107,921.3792428,598.8965078
1531,55484,4897.609105,1959.043642,1273.378367
1532,55485,3.079605782,1.231842313,0.800697503
1533,55487,171.2326058,68.49304232,44.52047751
1534,55489,534.6845385,213.8738154,139.01798
1535,55490,41.40989483,16.56395793,10.76657266
1536,55274,6213.745359,2485.498144,1615.573793
1537,55275,227.482343,90.99293721,59.14540919
1538,55278,540.6652449,216.266098,140.5729637
1539,55289,286.6838511,114.6735404,74.53780129
1540,55292,11.20707906,4.482831624,2.913840556
1541,55048,4947.533479,1979.013392,1286.358704
1542,55049,57.52549713,23.01019885,14.95662925
1543,55061,575.5819502,230.2327801,149.6513071
1544,55063,7.258701368,2.903480547,1.887262356
1545,55064,2514.526246,1005.810498,653.7768239
1546,55065,7675.609338,3070.243735,1995.658428
1547,55066,473.2933264,189.3173305,123.0562649
1548,54800,155.5531374,62.22125495,40.44381572
1549,54813,603.2119812,241.2847925,156.8351151
1550,54814,1026.047166,410.4188665,266.7722633
1551,54815,412.5185892,165.0074357,107.2548332
1552,54817,741.9957795,296.7983118,192.9189027
1553,54537,456.9368398,182.7747359,118.8035784
1554,54540,271.2654713,108.5061885,70.52902253
1555,54541,348.3358238,139.3343295,90.56731418
1556,54543,423.0616216,169.2246486,109.9960216
1557,54544,576.4614769,230.5845908,149.879984
1558,54545,272.3984183,108.9593673,70.82358876
1559,54546,25.77241765,10.30896706,6.700828589
1560,54549,3364.791465,1345.916586,874.8457809
1561,54550,449.7768861,179.9107544,116.9419904
1562,54261,305.7956605,122.3182642,79.50687173
1563,54266,837.6277304,335.0510922,217.7832099
1564,54267,2782.907716,1113.163086,723.5560062
1565,54268,33.15973995,13.26389598,8.621532388
1566,54269,1587.096249,634.8384998,412.6450248
1567,54270,410.5505919,164.2202367,106.7431539
1568,54271,922.1949419,368.8779767,239.7706849
1569,54272,396.8427884,158.7371154,103.179125
1570,54273,854.5457314,341.8182926,222.1818902
1571,54277,443.9024244,177.5609697,115.4146303
1572,53978,489.5252461,195.8100984,127.276564
1573,53979,2120.37659,848.1506362,551.2979135
1574,53980,820.7161894,328.2864757,213.3862092
1575,53981,6757.261204,2702.904481,1756.887913
1576,53982,21018.16177,8407.264706,5464.722059
1577,53983,1473.951121,589.5804484,383.2272915
1578,53985,1489.848368,595.939347,387.3605756
1579,53986,197.66154,79.06461601,51.3920004
1580,53990,361.3990731,144.5596292,93.96375901
1581,53677,1286.857858,514.7431433,334.5830431
1582,53679,34138.28878,13655.31551,8875.955083
1583,53680,40673.0707,16269.22828,10574.99838
1584,53681,11004.39164,4401.756655,2861.141826
1585,53682,625.6653882,250.2661553,162.6730009
1586,53683,50.00202376,20.0008095,13.00052618
1587,53685,410.6851344,164.2740537,106.7781349
1588,53373,47606.08499,19042.434,12377.5821
1589,53374,11725.03018,4690.012072,3048.507847
1590,53375,752.4927268,300.9970907,195.648109
1591,53063,3.373303805,1.349321522,0.877058989
1592,53064,321.570437,128.6281748,83.60831362
1593,35677,297.3443776,118.937751,77.30953818
1594,35678,2.395308383,0.958123353,0.62278018
1595,29126,47.76936211,19.10774484,12.42003415
1596,29590,528.8725233,211.5490093,137.5068561
1597,8158,270.6929588,108.2771835,70.38016929
1598,4004,409.8119817,163.9247927,106.5511152
1599,4005,1.02915745,0.41166298,0.267580937
1600,23094,917.7830823,367.1132329,238.6236014
1601,22652,77.6002119,31.04008476,20.17605509
1602,22653,1097.142069,438.8568275,285.2569379
1603,22219,248.0708569,99.22834274,64.49842278
1604,22220,1909.968402,763.9873607,496.5917845
1605,13541,719.5765165,287.8306066,187.0898943
1606,13542,1339.422889,535.7691556,348.2499511
1607,95534,1339.897225,535.9588902,348.3732786
1608,57046,306.5570731,122.6228292,79.704839
1609,56915,496.6650349,198.6660139,129.1329091
1610,56776,57.30373859,22.92149544,14.89897203
1611,56777,349.4760936,139.7904374,90.86378434
1612,55901,661.7798944,264.7119578,172.0627725
1613,55493,103.2663947,41.30655788,26.84926262
1614,55494,302.1375755,120.8550302,78.55576964
1615,95628,246.5576666,98.62306663,64.10499331
1616,95630,466.5736225,186.629449,121.3091418
1617,95634,100.2864263,40.11457051,26.07447083
1618,55295,12.38447988,4.953791952,3.219964769
1619,55071,813.9360912,325.5744365,211.6233837
1620,55084,733.9237588,293.5695035,190.8201773
1621,54291,322.5696547,129.0278619,83.86811021
1622,54005,4624.669498,1849.867799,1202.414069
1623,54006,9129.254128,3651.701651,2373.606073
1624,95685,2248.036545,899.214618,584.4895017
1625,54008,400.89617,160.358468,104.2330042
1626,54009,364.8899352,145.9559741,94.87138316
1627,53705,819.8116071,327.9246428,213.1510178
1628,53706,4923.855812,1969.542325,1280.202511
1629,53710,2049.157409,819.6629638,532.7809265
1630,53397,2892.415512,1156.966205,752.0280332
1631,53398,3505.939939,1402.375976,911.5443841
1632,53403,576.1652015,230.4660806,149.8029524
1633,53404,0.401282348,0.160512939,0.104333411
1634,53085,744.7652801,297.906112,193.6389728
1635,53090,652.8144027,261.1257611,169.7317447
1636,52749,184.9776723,73.99106891,48.09419479
1637,52756,428.3204257,171.3281703,111.3633107
1638,52758,397.5194195,159.0077678,103.3550491
1639,52764,311.4148758,124.5659503,80.9678677
1640,52771,249.3508206,99.74032825,64.83121336
1641,52423,1195.329253,478.1317011,310.7856057
1642,52429,291.8001161,116.7200464,75.86803019
1643,52430,8011.886618,3204.754647,2083.090521
1644,52431,6896.851203,2758.740481,1793.181313
1645,52432,3975.15166,1590.060664,1033.539432
1646,52094,4364.234563,1745.693825,1134.700986
1647,52095,1916.969464,766.7877854,498.4120605
1648,52103,462.9026998,185.1610799,120.354702
1649,52104,841.9164974,336.766599,218.8982893
1650,51760,107.3466203,42.93864812,27.91012128
1651,51761,302.393933,120.9575732,78.62242257
1652,50322,307.1621052,122.8648421,79.86214736
1653,50323,194.5022418,77.80089673,50.57058287
1654,49945,3213.372735,1285.349094,835.4769111
1655,49946,16445.66229,6578.264916,4275.872195
1656,49947,1946.772292,778.7089168,506.1607959
1657,49560,1058.997859,423.5991436,275.3394433
1658,49561,11338.16284,4535.265136,2947.922338
1659,49562,5643.246998,2257.298799,1467.244219
1660,49176,626.865941,250.7463764,162.9851447
1661,48782,378.284762,151.3139048,98.35403811
1662,95842,1367.087486,546.8349943,355.4427463
1663,48391,205.5649679,82.22598714,53.44689164
1664,47997,316.6526904,126.6610761,82.3296995
1665,95867,233.6991983,93.47967932,60.76179156
1666,55085,1975.302508,790.1210032,513.5786521
1667,54837,502.5618139,201.0247256,130.6660716
1668,95665,99.70786416,39.88314566,25.92404468
1669,54301,253.23337,101.293348,65.84067619
1670,95689,436.9913938,174.7965575,113.6177624
1671,53719,407.6675273,163.0670109,105.9935571
1672,53720,3508.456206,1403.382482,912.1986134
1673,53721,8741.678215,3496.671286,2272.836336
1674,53722,872.0402882,348.8161153,226.7304749
1675,53411,357.8400615,143.1360246,93.03841599
1676,53412,14416.11999,5766.447997,3748.191198
1677,95703,31885.82624,12754.3305,8290.314823
1678,53413,18682.65461,7473.061845,4857.490199
1679,53091,4031.24366,1612.497464,1048.123352
1680,53092,10.07136271,4.028545085,2.618554305
1681,53093,548.0688658,219.2275463,142.4979051
1682,53094,1052.324449,420.9297798,273.6043569
1683,53097,7193.659653,2877.463861,1870.35151
1684,53098,24510.11639,9804.046558,6372.630263
1685,53099,2572.949485,1029.179794,668.9668661
1686,53100,2555.923559,1022.369424,664.5401254
1687,52772,811.0863096,324.4345238,210.8824405
1688,95724,907.0814922,362.8325969,235.841188
1689,52773,484.4439589,193.7775836,125.9554293
1690,52778,3138.897243,1255.558897,816.1132833
1691,52450,1804.495633,721.7982532,469.1688646
1692,52116,463.6657866,185.4663147,120.5531045
1693,51067,7.835257765,3.134103106,2.037167019
1694,50700,851.3382904,340.5353162,221.3479555
1695,50707,7591.507395,3036.602958,1973.791923
1696,50328,1001.851464,400.7405856,260.4813806
1697,50337,107.8777498,43.15109991,28.04821494
1698,49950,929.4770609,371.7908243,241.6640358
1699,49951,2055.070432,822.028173,534.3183124
1700,49952,19.6139157,7.845566281,5.099618082
1701,49189,5132.258251,2052.903301,1334.387145
1702,49190,247.7385088,99.09540353,64.4120123
1703,48790,706.0379401,282.415176,183.5698644
1704,48791,914.6892161,365.8756864,237.8191962
1705,48002,1681.353567,672.5414268,437.1519274
1706,95901,2251.231402,900.4925606,585.3201644
1707,47203,2287.148449,914.8593796,594.6585967
1708,47207,1955.893061,782.3572246,508.532196
1709,95902,8710.083692,3484.033477,2264.62176
1710,95903,35.42632508,14.17053003,9.210844521
1711,47213,933.572875,373.42915,242.7289475
1712,46800,473.8580875,189.543235,123.2031028
1713,46804,898.3058083,359.3223233,233.5595102
1714,46805,4877.844979,1951.137992,1268.239695
1715,46808,168.704465,67.48178599,43.86316089
1716,46809,334.0822459,133.6328984,86.86138395
1717,95997,14.34614893,5.738459573,3.729998722
1718,44769,325.2053601,130.082144,84.55339362
1719,44355,1.356309688,0.542523875,0.352640519
1720,95824,860.0303786,344.0121514,223.6078984
1721,95831,319.5715642,127.8286257,83.08860669
1722,49150,379.5789727,151.8315891,98.69053289
1723,47180,299.9077225,119.963089,77.97600786
1724,47181,380.881291,152.3525164,99.02913566
1725,47195,990.5130024,396.205201,257.5333806
1726,47196,544.2031107,217.6812443,141.4928088
1727,46790,148.5099811,59.40399243,38.61259508
1728,46791,1797.217154,718.8868616,467.27646
1729,44760,1747.508199,699.0032795,454.3521317
1730,44341,2542.426916,1016.970766,661.0309982
1731,44342,221.5935891,88.63743563,57.61433316
1732,44349,1086.02525,434.4100998,282.3665649
1733,96005,678.6913969,271.4765587,176.4597632
1734,44354,74.0078572,29.60314288,19.24204287
1735,96006,307.6341089,123.0536436,79.98486831
1736,43928,38.58910444,15.43564178,10.03316715
1737,96016,277.3551937,110.9420775,72.11235036
1738,96017,778.9887256,311.5954902,202.5370687
1739,43938,233.3599706,93.34398826,60.67359237
1740,96019,220.7091911,88.28367643,57.38438968
1741,43507,775.2422447,310.0968979,201.5629836
1742,43514,308.9230753,123.5692301,80.31999957
1743,43521,527.5312924,211.012517,137.158136
1744,96047,125.4665391,50.18661565,32.62130018
1745,43096,1437.991177,575.1964708,373.877706
1746,43098,3.507431911,1.402972765,0.911932297
1747,43107,355.278223,142.1112892,92.37233797
1748,43109,769.1095381,307.6438152,199.9684799
1749,43110,18.08004389,7.232017555,4.700811411
1750,96049,520.6461612,208.2584645,135.3680019
1751,42690,242.0753197,96.83012788,62.93958312
1752,96058,516.0056709,206.4022684,134.1614744
1753,96060,430.1748893,172.0699557,111.8454712
1754,96062,39.52530144,15.81012058,10.27657837
1755,96063,53.564148,21.4256592,13.92667848
1756,96064,63.76795297,25.50718119,16.57966777
1757,42268,47.44336383,18.97734553,12.3352746
1758,96093,15.58950801,6.235803204,4.053272083
1759,41833,1251.792052,500.7168209,325.4659336
1760,96106,2010.690855,804.276342,522.7796223
1761,40195,527.0023515,210.8009406,137.0206114
1762,40196,71.61415691,28.64566276,18.6196808
1763,96171,52.60511304,21.04204521,13.67732939
1764,39769,75.10252256,30.04100902,19.52665587
1765,39786,351.9727212,140.7890885,91.51290751
1766,96187,81.45101149,32.5804046,21.17726299
1767,39357,808.9262342,323.5704937,210.3208209
1768,96203,144.9153749,57.96614997,37.67799748
1769,38146,809.4879132,323.7951653,210.4668574
1770,96303,78.63523913,31.45409565,20.44516217
1771,35767,1917.959857,767.1839428,498.6695628
1772,35768,58.1211435,23.2484574,15.11149731
1773,34543,1664.061977,665.624791,432.6561141
1774,34544,6387.312953,2554.925181,1660.701368
